"year","population","yday","water_temp"
2004,"MiddleMainstem",196,19.77
2004,"MiddleMainstem",196,19.484
2004,"MiddleMainstem",197,19.651
2004,"MiddleMainstem",197,19.341
2004,"MiddleMainstem",198,17.5
2004,"MiddleMainstem",198,19.627
2004,"MiddleMainstem",198,19.341
2004,"MiddleMainstem",199,17
2004,"MiddleMainstem",199,19.294
2004,"MiddleMainstem",199,19.032
2004,"MiddleMainstem",200,17
2004,"MiddleMainstem",200,19.27
2004,"MiddleMainstem",200,18.985
2004,"MiddleMainstem",201,17
2004,"MiddleMainstem",201,18.913
2004,"MiddleMainstem",201,18.675
2004,"MiddleMainstem",202,17.5
2004,"MiddleMainstem",202,18.747
2004,"MiddleMainstem",202,18.533
2004,"MiddleMainstem",203,18
2004,"MiddleMainstem",203,18.961
2004,"MiddleMainstem",203,18.675
2004,"MiddleMainstem",204,17
2004,"MiddleMainstem",204,19.175
2004,"MiddleMainstem",204,18.889
2004,"MiddleMainstem",205,18.5
2004,"MiddleMainstem",205,19.175
2004,"MiddleMainstem",205,18.842
2004,"MiddleMainstem",206,19
2004,"MiddleMainstem",206,19.318
2004,"MiddleMainstem",206,18.961
2004,"MiddleMainstem",207,19
2004,"MiddleMainstem",207,19.532
2004,"MiddleMainstem",207,19.151
2004,"MiddleMainstem",208,19
2004,"MiddleMainstem",208,19.127
2004,"MiddleMainstem",208,18.818
2004,"MiddleMainstem",209,18
2004,"MiddleMainstem",209,18.747
2004,"MiddleMainstem",209,18.461
2004,"MiddleMainstem",210,18
2004,"MiddleMainstem",210,18.628
2004,"MiddleMainstem",210,18.319
2004,"UpperMainstem",192,18.961
2004,"UpperMainstem",192,18.699
2004,"UpperMainstem",193,18.937
2004,"UpperMainstem",193,18.699
2004,"UpperMainstem",194,19.365
2004,"UpperMainstem",194,19.032
2004,"UpperMainstem",195,19.817
2004,"UpperMainstem",195,19.484
2004,"UpperMainstem",196,19.77
2004,"UpperMainstem",196,19.484
2004,"UpperMainstem",197,19.651
2004,"UpperMainstem",197,19.341
2004,"UpperMainstem",198,17.5
2004,"UpperMainstem",198,19.627
2004,"UpperMainstem",198,19.341
2004,"UpperMainstem",199,17
2004,"UpperMainstem",199,19.294
2004,"UpperMainstem",199,19.032
2004,"UpperMainstem",200,17
2004,"UpperMainstem",200,19.27
2004,"UpperMainstem",200,18.985
2004,"UpperMainstem",201,17
2004,"UpperMainstem",201,18.913
2004,"UpperMainstem",201,18.675
2004,"UpperMainstem",202,17.5
2004,"UpperMainstem",202,18.747
2004,"UpperMainstem",202,18.533
2004,"UpperMainstem",203,18
2004,"UpperMainstem",203,18.961
2004,"UpperMainstem",203,18.675
2004,"UpperMainstem",204,17
2004,"UpperMainstem",204,19.175
2004,"UpperMainstem",204,18.889
2004,"UpperMainstem",205,18.5
2004,"UpperMainstem",205,19.175
2004,"UpperMainstem",205,18.842
2004,"UpperMainstem",206,19
2004,"UpperMainstem",206,19.318
2004,"UpperMainstem",206,18.961
2004,"UpperMainstem",207,19
2004,"UpperMainstem",207,19.532
2004,"UpperMainstem",207,19.151
2004,"UpperMainstem",208,19
2004,"UpperMainstem",208,19.127
2004,"UpperMainstem",208,18.818
2004,"UpperMainstem",209,18
2004,"UpperMainstem",209,18.747
2004,"UpperMainstem",209,18.461
2004,"UpperMainstem",210,18
2004,"UpperMainstem",210,18.628
2004,"UpperMainstem",210,18.319
2004,"UpperMainstem",211,19
2004,"UpperMainstem",211,18.723
2004,"UpperMainstem",211,18.39
2004,"UpperMainstem",212,18
2004,"UpperMainstem",212,18.723
2004,"UpperMainstem",212,18.366
2004,"UpperMainstem",213,19
2004,"UpperMainstem",213,18.913
2004,"UpperMainstem",213,18.557
2004,"UpperMainstem",214,19
2004,"UpperMainstem",214,18.509
2004,"UpperMainstem",214,18.247
2004,"UpperMainstem",215,16
2004,"UpperMainstem",215,18.247
2004,"UpperMainstem",215,18.01
2004,"UpperMainstem",216,17.5
2004,"UpperMainstem",216,18.081
2004,"UpperMainstem",216,17.867
2004,"UpperMainstem",217,17.5
2004,"UpperMainstem",217,17.915
2004,"UpperMainstem",217,17.701
2004,"UpperMainstem",218,17
2004,"UpperMainstem",218,17.748
2004,"UpperMainstem",218,17.534
2004,"UpperMainstem",219,17
2004,"UpperMainstem",219,17.629
2004,"UpperMainstem",219,17.415
2004,"UpperMainstem",220,17
2004,"UpperMainstem",220,17.701
2004,"UpperMainstem",220,17.486
2004,"UpperMainstem",221,17
2004,"UpperMainstem",221,17.153
2004,"UpperMainstem",221,16.987
2004,"UpperMainstem",222,16
2004,"UpperMainstem",222,16.606
2004,"UpperMainstem",222,16.511
2004,"UpperMainstem",223,15
2004,"UpperMainstem",223,16.773
2004,"UpperMainstem",223,16.582
2004,"UpperMainstem",224,16
2004,"UpperMainstem",224,16.987
2004,"UpperMainstem",224,16.749
2004,"UpperMainstem",225,16
2004,"UpperMainstem",225,17.034
2004,"UpperMainstem",225,16.773
2005,"LowerMainstem",165,14.96
2005,"LowerMainstem",165,14.984
2005,"LowerMainstem",165,14.936
2005,"LowerMainstem",166,15.38
2005,"LowerMainstem",166,15.39
2005,"LowerMainstem",166,15.366
2005,"LowerMainstem",167,15.46
2005,"LowerMainstem",167,15.485
2005,"LowerMainstem",167,15.438
2005,"LowerMainstem",168,15.89
2005,"LowerMainstem",168,15.915
2005,"LowerMainstem",168,15.867
2005,"LowerMainstem",169,15.87
2005,"LowerMainstem",169,15.891
2005,"LowerMainstem",169,15.843
2005,"LowerMainstem",170,15.72
2005,"LowerMainstem",170,15.748
2005,"LowerMainstem",170,15.7
2005,"LowerMainstem",171,15.96
2005,"LowerMainstem",171,15.963
2005,"LowerMainstem",171,15.963
2005,"LowerMainstem",172,16.17
2005,"LowerMainstem",172,16.153
2005,"LowerMainstem",172,16.177
2005,"LowerMainstem",173,16.7
2005,"LowerMainstem",173,16.701
2005,"LowerMainstem",173,16.701
2005,"LowerMainstem",174,17.08
2005,"LowerMainstem",174,17.082
2005,"LowerMainstem",174,17.082
2005,"LowerMainstem",175,17.77
2005,"LowerMainstem",175,17.772
2005,"LowerMainstem",175,17.772
2005,"LowerMainstem",176,17.89
2005,"LowerMainstem",176,17.891
2005,"LowerMainstem",176,17.891
2005,"LowerMainstem",177,18.13
2005,"LowerMainstem",177,18.129
2005,"LowerMainstem",177,18.129
2005,"LowerMainstem",178,18.19
2005,"LowerMainstem",178,18.2
2005,"LowerMainstem",178,18.176
2005,"LowerMainstem",179,18.21
2005,"LowerMainstem",179,18.224
2005,"LowerMainstem",179,18.2
2005,"LowerMainstem",180,18.39
2005,"LowerMainstem",180,18.414
2005,"LowerMainstem",180,18.366
2005,"LowerMainstem",181,18.6
2005,"LowerMainstem",181,18.628
2005,"LowerMainstem",181,18.58
2005,"LowerMainstem",182,18.24
2005,"LowerMainstem",182,18.247
2005,"LowerMainstem",182,18.224
2005,"LowerMainstem",183,17.81
2005,"LowerMainstem",183,17.819
2005,"LowerMainstem",183,17.796
2005,"LowerMainstem",184,17.59
2005,"LowerMainstem",184,17.605
2005,"LowerMainstem",184,17.582
2005,"LowerMainstem",185,17.53
2005,"LowerMainstem",185,17.534
2005,"LowerMainstem",185,17.534
2005,"LowerMainstem",186,17.94
2005,"LowerMainstem",186,17.938
2005,"LowerMainstem",186,17.938
2005,"LowerMainstem",187,18.24
2005,"LowerMainstem",187,18.247
2005,"LowerMainstem",187,18.224
2005,"LowerMainstem",188,18.16
2005,"LowerMainstem",188,18.176
2005,"LowerMainstem",188,18.152
2005,"LowerMainstem",189,17.97
2005,"LowerMainstem",189,17.986
2005,"LowerMainstem",189,17.962
2005,"LowerMainstem",190,17.34
2005,"LowerMainstem",190,17.368
2005,"LowerMainstem",190,17.32
2005,"LowerMainstem",191,16.96
2005,"LowerMainstem",191,17.011
2005,"LowerMainstem",191,16.915
2005,"LowerMainstem",192,16.68
2005,"LowerMainstem",192,16.749
2005,"LowerMainstem",192,16.606
2005,"LowerMainstem",193,16.32
2005,"LowerMainstem",193,16.368
2005,"LowerMainstem",193,16.272
2005,"LowerMainstem",194,16.36
2005,"LowerMainstem",194,16.487
2005,"LowerMainstem",194,16.225
2005,"LowerMainstem",195,16.31
2005,"LowerMainstem",195,16.463
2005,"LowerMainstem",195,16.153
2005,"LowerMainstem",196,16.71
2005,"LowerMainstem",196,16.915
2005,"LowerMainstem",196,16.511
2005,"LowerMainstem",197,16.63
2005,"LowerMainstem",197,16.868
2005,"LowerMainstem",197,16.392
2005,"LowerMainstem",198,16.68
2005,"LowerMainstem",198,16.939
2005,"LowerMainstem",198,16.415
2005,"White-Donjek",165,14.96
2005,"White-Donjek",165,14.984
2005,"White-Donjek",165,14.936
2005,"White-Donjek",166,15.38
2005,"White-Donjek",166,15.39
2005,"White-Donjek",166,15.366
2005,"White-Donjek",167,15.46
2005,"White-Donjek",167,15.485
2005,"White-Donjek",167,15.438
2005,"White-Donjek",168,15.89
2005,"White-Donjek",168,15.915
2005,"White-Donjek",168,15.867
2005,"White-Donjek",169,15.87
2005,"White-Donjek",169,15.891
2005,"White-Donjek",169,15.843
2005,"White-Donjek",170,15.72
2005,"White-Donjek",170,15.748
2005,"White-Donjek",170,15.7
2005,"White-Donjek",171,15.96
2005,"White-Donjek",171,15.963
2005,"White-Donjek",171,15.963
2005,"White-Donjek",172,16.17
2005,"White-Donjek",172,16.153
2005,"White-Donjek",172,16.177
2005,"White-Donjek",173,16.7
2005,"White-Donjek",173,16.701
2005,"White-Donjek",173,16.701
2005,"White-Donjek",174,17.08
2005,"White-Donjek",174,17.082
2005,"White-Donjek",174,17.082
2005,"White-Donjek",175,17.77
2005,"White-Donjek",175,17.772
2005,"White-Donjek",175,17.772
2005,"White-Donjek",176,17.89
2005,"White-Donjek",176,17.891
2005,"White-Donjek",176,17.891
2005,"White-Donjek",177,18.13
2005,"White-Donjek",177,18.129
2005,"White-Donjek",177,18.129
2005,"White-Donjek",178,18.19
2005,"White-Donjek",178,18.2
2005,"White-Donjek",178,18.176
2005,"White-Donjek",179,18.21
2005,"White-Donjek",179,18.224
2005,"White-Donjek",179,18.2
2005,"White-Donjek",180,18.39
2005,"White-Donjek",180,18.414
2005,"White-Donjek",180,18.366
2005,"White-Donjek",181,18.6
2005,"White-Donjek",181,18.628
2005,"White-Donjek",181,18.58
2005,"White-Donjek",182,18.24
2005,"White-Donjek",182,18.247
2005,"White-Donjek",182,18.224
2005,"White-Donjek",183,17.81
2005,"White-Donjek",183,17.819
2005,"White-Donjek",183,17.796
2005,"White-Donjek",184,17.59
2005,"White-Donjek",184,17.605
2005,"White-Donjek",184,17.582
2005,"White-Donjek",185,17.53
2005,"White-Donjek",185,17.534
2005,"White-Donjek",185,17.534
2005,"White-Donjek",186,17.94
2005,"White-Donjek",186,17.938
2005,"White-Donjek",186,17.938
2005,"White-Donjek",187,18.24
2005,"White-Donjek",187,18.247
2005,"White-Donjek",187,18.224
2005,"White-Donjek",188,18.16
2005,"White-Donjek",188,18.176
2005,"White-Donjek",188,18.152
2005,"White-Donjek",189,17.97
2005,"White-Donjek",189,17.986
2005,"White-Donjek",189,17.962
2005,"White-Donjek",190,17.34
2005,"White-Donjek",190,17.368
2005,"White-Donjek",190,17.32
2005,"White-Donjek",191,16.96
2005,"White-Donjek",191,17.011
2005,"White-Donjek",191,16.915
2005,"White-Donjek",192,16.68
2005,"White-Donjek",192,16.749
2005,"White-Donjek",192,16.606
2005,"White-Donjek",193,16.32
2005,"White-Donjek",193,16.368
2005,"White-Donjek",193,16.272
2005,"White-Donjek",194,16.36
2005,"White-Donjek",194,16.487
2005,"White-Donjek",194,16.225
2005,"White-Donjek",195,16.31
2005,"White-Donjek",195,16.463
2005,"White-Donjek",195,16.153
2005,"White-Donjek",196,16.71
2005,"White-Donjek",196,16.915
2005,"White-Donjek",196,16.511
2005,"White-Donjek",197,16.63
2005,"White-Donjek",197,16.868
2005,"White-Donjek",197,16.392
2005,"White-Donjek",198,16.68
2005,"White-Donjek",198,16.939
2005,"White-Donjek",198,16.415
2005,"Pelly",170,15.72
2005,"Pelly",170,15.748
2005,"Pelly",170,15.7
2005,"Pelly",171,15.96
2005,"Pelly",171,15.963
2005,"Pelly",171,15.963
2005,"Pelly",172,16.17
2005,"Pelly",172,16.153
2005,"Pelly",172,16.177
2005,"Pelly",173,16.7
2005,"Pelly",173,16.701
2005,"Pelly",173,16.701
2005,"Pelly",174,17.08
2005,"Pelly",174,17.082
2005,"Pelly",174,17.082
2005,"Pelly",175,17.77
2005,"Pelly",175,17.772
2005,"Pelly",175,17.772
2005,"Pelly",176,17.89
2005,"Pelly",176,17.891
2005,"Pelly",176,17.891
2005,"Pelly",177,18.13
2005,"Pelly",177,18.129
2005,"Pelly",177,18.129
2005,"Pelly",178,18.19
2005,"Pelly",178,18.2
2005,"Pelly",178,18.176
2005,"Pelly",179,18.21
2005,"Pelly",179,18.224
2005,"Pelly",179,18.2
2005,"Pelly",180,18.39
2005,"Pelly",180,18.414
2005,"Pelly",180,18.366
2005,"Pelly",181,18.6
2005,"Pelly",181,18.628
2005,"Pelly",181,18.58
2005,"Pelly",182,18.24
2005,"Pelly",182,18.247
2005,"Pelly",182,18.224
2005,"Pelly",183,17.81
2005,"Pelly",183,17.819
2005,"Pelly",183,17.796
2005,"Pelly",184,17.59
2005,"Pelly",184,17.605
2005,"Pelly",184,17.582
2005,"Pelly",185,17.53
2005,"Pelly",185,17.534
2005,"Pelly",185,17.534
2005,"Pelly",186,17.94
2005,"Pelly",186,17.938
2005,"Pelly",186,17.938
2005,"Pelly",187,18.24
2005,"Pelly",187,18.247
2005,"Pelly",187,18.224
2005,"Pelly",188,18.16
2005,"Pelly",188,18.176
2005,"Pelly",188,18.152
2005,"Pelly",189,17.97
2005,"Pelly",189,17.986
2005,"Pelly",189,17.962
2005,"Pelly",190,17.34
2005,"Pelly",190,17.368
2005,"Pelly",190,17.32
2005,"Pelly",191,16.96
2005,"Pelly",191,17.011
2005,"Pelly",191,16.915
2005,"Pelly",192,16.68
2005,"Pelly",192,16.749
2005,"Pelly",192,16.606
2005,"Pelly",193,16.32
2005,"Pelly",193,16.368
2005,"Pelly",193,16.272
2005,"Pelly",194,16.36
2005,"Pelly",194,16.487
2005,"Pelly",194,16.225
2005,"Pelly",195,16.31
2005,"Pelly",195,16.463
2005,"Pelly",195,16.153
2005,"Pelly",196,16.71
2005,"Pelly",196,16.915
2005,"Pelly",196,16.511
2005,"Pelly",197,16.63
2005,"Pelly",197,16.868
2005,"Pelly",197,16.392
2005,"Pelly",198,16.68
2005,"Pelly",198,16.939
2005,"Pelly",198,16.415
2005,"Pelly",199,16.18
2005,"Pelly",199,16.368
2005,"Pelly",199,15.986
2005,"Pelly",200,15.68
2005,"Pelly",200,15.843
2005,"Pelly",200,15.509
2005,"Pelly",201,15.89
2005,"Pelly",201,16.153
2005,"Pelly",201,15.629
2005,"Pelly",202,15.86
2005,"Pelly",202,16.129
2005,"Pelly",202,15.581
2005,"Pelly",203,16.01
2005,"Pelly",203,16.32
2005,"Pelly",203,15.7
2005,"Stewart",171,15.96
2005,"Stewart",171,15.963
2005,"Stewart",171,15.963
2005,"Stewart",172,16.17
2005,"Stewart",172,16.153
2005,"Stewart",172,16.177
2005,"Stewart",173,16.7
2005,"Stewart",173,16.701
2005,"Stewart",173,16.701
2005,"Stewart",174,17.08
2005,"Stewart",174,17.082
2005,"Stewart",174,17.082
2005,"Stewart",175,17.77
2005,"Stewart",175,17.772
2005,"Stewart",175,17.772
2005,"Stewart",176,17.89
2005,"Stewart",176,17.891
2005,"Stewart",176,17.891
2005,"Stewart",177,18.13
2005,"Stewart",177,18.129
2005,"Stewart",177,18.129
2005,"Stewart",178,18.19
2005,"Stewart",178,18.2
2005,"Stewart",178,18.176
2005,"Stewart",179,18.21
2005,"Stewart",179,18.224
2005,"Stewart",179,18.2
2005,"Stewart",180,18.39
2005,"Stewart",180,18.414
2005,"Stewart",180,18.366
2005,"Stewart",181,18.6
2005,"Stewart",181,18.628
2005,"Stewart",181,18.58
2005,"Stewart",182,18.24
2005,"Stewart",182,18.247
2005,"Stewart",182,18.224
2005,"Stewart",183,17.81
2005,"Stewart",183,17.819
2005,"Stewart",183,17.796
2005,"Stewart",184,17.59
2005,"Stewart",184,17.605
2005,"Stewart",184,17.582
2005,"Stewart",185,17.53
2005,"Stewart",185,17.534
2005,"Stewart",185,17.534
2005,"Stewart",186,17.94
2005,"Stewart",186,17.938
2005,"Stewart",186,17.938
2005,"Stewart",187,18.24
2005,"Stewart",187,18.247
2005,"Stewart",187,18.224
2005,"Stewart",188,18.16
2005,"Stewart",188,18.176
2005,"Stewart",188,18.152
2005,"Stewart",189,17.97
2005,"Stewart",189,17.986
2005,"Stewart",189,17.962
2005,"Stewart",190,17.34
2005,"Stewart",190,17.368
2005,"Stewart",190,17.32
2005,"Stewart",191,16.96
2005,"Stewart",191,17.011
2005,"Stewart",191,16.915
2005,"Stewart",192,16.68
2005,"Stewart",192,16.749
2005,"Stewart",192,16.606
2005,"Stewart",193,16.32
2005,"Stewart",193,16.368
2005,"Stewart",193,16.272
2005,"Stewart",194,16.36
2005,"Stewart",194,16.487
2005,"Stewart",194,16.225
2005,"Stewart",195,16.31
2005,"Stewart",195,16.463
2005,"Stewart",195,16.153
2005,"Stewart",196,16.71
2005,"Stewart",196,16.915
2005,"Stewart",196,16.511
2005,"Stewart",197,16.63
2005,"Stewart",197,16.868
2005,"Stewart",197,16.392
2005,"Stewart",198,16.68
2005,"Stewart",198,16.939
2005,"Stewart",198,16.415
2005,"Stewart",199,16.18
2005,"Stewart",199,16.368
2005,"Stewart",199,15.986
2005,"Stewart",200,15.68
2005,"Stewart",200,15.843
2005,"Stewart",200,15.509
2005,"Stewart",201,15.89
2005,"Stewart",201,16.153
2005,"Stewart",201,15.629
2005,"Stewart",202,15.86
2005,"Stewart",202,16.129
2005,"Stewart",202,15.581
2005,"Stewart",203,16.01
2005,"Stewart",203,16.32
2005,"Stewart",203,15.7
2005,"Carmacks",173,16.7
2005,"Carmacks",173,16.701
2005,"Carmacks",173,16.701
2005,"Carmacks",174,17.08
2005,"Carmacks",174,17.082
2005,"Carmacks",174,17.082
2005,"Carmacks",175,17.77
2005,"Carmacks",175,17.772
2005,"Carmacks",175,17.772
2005,"Carmacks",176,17.89
2005,"Carmacks",176,17.891
2005,"Carmacks",176,17.891
2005,"Carmacks",177,18.13
2005,"Carmacks",177,18.129
2005,"Carmacks",177,18.129
2005,"Carmacks",178,18.19
2005,"Carmacks",178,18.2
2005,"Carmacks",178,18.176
2005,"Carmacks",179,18.21
2005,"Carmacks",179,18.224
2005,"Carmacks",179,18.2
2005,"Carmacks",180,18.39
2005,"Carmacks",180,18.414
2005,"Carmacks",180,18.366
2005,"Carmacks",181,18.6
2005,"Carmacks",181,18.628
2005,"Carmacks",181,18.58
2005,"Carmacks",182,18.24
2005,"Carmacks",182,18.247
2005,"Carmacks",182,18.224
2005,"Carmacks",183,17.81
2005,"Carmacks",183,17.819
2005,"Carmacks",183,17.796
2005,"Carmacks",184,17.59
2005,"Carmacks",184,17.605
2005,"Carmacks",184,17.582
2005,"Carmacks",185,17.53
2005,"Carmacks",185,17.534
2005,"Carmacks",185,17.534
2005,"Carmacks",186,17.94
2005,"Carmacks",186,17.938
2005,"Carmacks",186,17.938
2005,"Carmacks",187,18.24
2005,"Carmacks",187,18.247
2005,"Carmacks",187,18.224
2005,"Carmacks",188,18.16
2005,"Carmacks",188,18.176
2005,"Carmacks",188,18.152
2005,"Carmacks",189,17.97
2005,"Carmacks",189,17.986
2005,"Carmacks",189,17.962
2005,"Carmacks",190,17.34
2005,"Carmacks",190,17.368
2005,"Carmacks",190,17.32
2005,"Carmacks",191,16.96
2005,"Carmacks",191,17.011
2005,"Carmacks",191,16.915
2005,"Carmacks",192,16.68
2005,"Carmacks",192,16.749
2005,"Carmacks",192,16.606
2005,"Carmacks",193,16.32
2005,"Carmacks",193,16.368
2005,"Carmacks",193,16.272
2005,"Carmacks",194,16.36
2005,"Carmacks",194,16.487
2005,"Carmacks",194,16.225
2005,"Carmacks",195,16.31
2005,"Carmacks",195,16.463
2005,"Carmacks",195,16.153
2005,"Carmacks",196,16.71
2005,"Carmacks",196,16.915
2005,"Carmacks",196,16.511
2005,"Carmacks",197,16.63
2005,"Carmacks",197,16.868
2005,"Carmacks",197,16.392
2005,"Carmacks",198,16.68
2005,"Carmacks",198,16.939
2005,"Carmacks",198,16.415
2005,"Carmacks",199,16.18
2005,"Carmacks",199,16.368
2005,"Carmacks",199,15.986
2005,"Carmacks",200,15.68
2005,"Carmacks",200,15.843
2005,"Carmacks",200,15.509
2005,"Carmacks",201,15.89
2005,"Carmacks",201,16.153
2005,"Carmacks",201,15.629
2005,"Carmacks",202,15.86
2005,"Carmacks",202,16.129
2005,"Carmacks",202,15.581
2005,"Carmacks",203,16.01
2005,"Carmacks",203,16.32
2005,"Carmacks",203,15.7
2005,"Carmacks",204,16.42
2005,"Carmacks",204,16.773
2005,"Carmacks",204,16.058
2005,"Carmacks",205,16.76
2005,"Carmacks",205,17.153
2005,"Carmacks",205,16.368
2005,"Carmacks",206,17.12
2005,"Carmacks",206,17.558
2005,"Carmacks",206,16.677
2005,"Teslin",171,15.96
2005,"Teslin",171,15.963
2005,"Teslin",171,15.963
2005,"Teslin",172,16.17
2005,"Teslin",172,16.153
2005,"Teslin",172,16.177
2005,"Teslin",173,16.7
2005,"Teslin",173,16.701
2005,"Teslin",173,16.701
2005,"Teslin",174,17.08
2005,"Teslin",174,17.082
2005,"Teslin",174,17.082
2005,"Teslin",175,17.77
2005,"Teslin",175,17.772
2005,"Teslin",175,17.772
2005,"Teslin",176,17.89
2005,"Teslin",176,17.891
2005,"Teslin",176,17.891
2005,"Teslin",177,18.13
2005,"Teslin",177,18.129
2005,"Teslin",177,18.129
2005,"Teslin",178,18.19
2005,"Teslin",178,18.2
2005,"Teslin",178,18.176
2005,"Teslin",179,18.21
2005,"Teslin",179,18.224
2005,"Teslin",179,18.2
2005,"Teslin",180,18.39
2005,"Teslin",180,18.414
2005,"Teslin",180,18.366
2005,"Teslin",181,18.6
2005,"Teslin",181,18.628
2005,"Teslin",181,18.58
2005,"Teslin",182,18.24
2005,"Teslin",182,18.247
2005,"Teslin",182,18.224
2005,"Teslin",183,17.81
2005,"Teslin",183,17.819
2005,"Teslin",183,17.796
2005,"Teslin",184,17.59
2005,"Teslin",184,17.605
2005,"Teslin",184,17.582
2005,"Teslin",185,17.53
2005,"Teslin",185,17.534
2005,"Teslin",185,17.534
2005,"Teslin",186,17.94
2005,"Teslin",186,17.938
2005,"Teslin",186,17.938
2005,"Teslin",187,18.24
2005,"Teslin",187,18.247
2005,"Teslin",187,18.224
2005,"Teslin",188,18.16
2005,"Teslin",188,18.176
2005,"Teslin",188,18.152
2005,"Teslin",189,17.97
2005,"Teslin",189,17.986
2005,"Teslin",189,17.962
2005,"Teslin",190,17.34
2005,"Teslin",190,17.368
2005,"Teslin",190,17.32
2005,"Teslin",191,16.96
2005,"Teslin",191,17.011
2005,"Teslin",191,16.915
2005,"Teslin",192,16.68
2005,"Teslin",192,16.749
2005,"Teslin",192,16.606
2005,"Teslin",193,16.32
2005,"Teslin",193,16.368
2005,"Teslin",193,16.272
2005,"Teslin",194,16.36
2005,"Teslin",194,16.487
2005,"Teslin",194,16.225
2005,"Teslin",195,16.31
2005,"Teslin",195,16.463
2005,"Teslin",195,16.153
2005,"Teslin",196,16.71
2005,"Teslin",196,16.915
2005,"Teslin",196,16.511
2005,"Teslin",197,16.63
2005,"Teslin",197,16.868
2005,"Teslin",197,16.392
2005,"Teslin",198,16.68
2005,"Teslin",198,16.939
2005,"Teslin",198,16.415
2005,"Teslin",199,16.18
2005,"Teslin",199,16.368
2005,"Teslin",199,15.986
2005,"Teslin",200,15.68
2005,"Teslin",200,15.843
2005,"Teslin",200,15.509
2005,"Teslin",201,15.89
2005,"Teslin",201,16.153
2005,"Teslin",201,15.629
2005,"Teslin",202,15.86
2005,"Teslin",202,16.129
2005,"Teslin",202,15.581
2005,"Teslin",203,16.01
2005,"Teslin",203,16.32
2005,"Teslin",203,15.7
2005,"Teslin",204,16.42
2005,"Teslin",204,16.773
2005,"Teslin",204,16.058
2005,"MiddleMainstem",179,18.21
2005,"MiddleMainstem",179,18.224
2005,"MiddleMainstem",179,18.2
2005,"MiddleMainstem",180,18.39
2005,"MiddleMainstem",180,18.414
2005,"MiddleMainstem",180,18.366
2005,"MiddleMainstem",181,18.6
2005,"MiddleMainstem",181,18.628
2005,"MiddleMainstem",181,18.58
2005,"MiddleMainstem",182,18.24
2005,"MiddleMainstem",182,18.247
2005,"MiddleMainstem",182,18.224
2005,"MiddleMainstem",183,17.81
2005,"MiddleMainstem",183,17.819
2005,"MiddleMainstem",183,17.796
2005,"MiddleMainstem",184,17.59
2005,"MiddleMainstem",184,17.605
2005,"MiddleMainstem",184,17.582
2005,"MiddleMainstem",185,17.53
2005,"MiddleMainstem",185,17.534
2005,"MiddleMainstem",185,17.534
2005,"MiddleMainstem",186,17.94
2005,"MiddleMainstem",186,17.938
2005,"MiddleMainstem",186,17.938
2005,"MiddleMainstem",187,18.24
2005,"MiddleMainstem",187,18.247
2005,"MiddleMainstem",187,18.224
2005,"MiddleMainstem",188,18.16
2005,"MiddleMainstem",188,18.176
2005,"MiddleMainstem",188,18.152
2005,"MiddleMainstem",189,17.97
2005,"MiddleMainstem",189,17.986
2005,"MiddleMainstem",189,17.962
2005,"MiddleMainstem",190,17.34
2005,"MiddleMainstem",190,17.368
2005,"MiddleMainstem",190,17.32
2005,"MiddleMainstem",191,16.96
2005,"MiddleMainstem",191,17.011
2005,"MiddleMainstem",191,16.915
2005,"MiddleMainstem",192,16.68
2005,"MiddleMainstem",192,16.749
2005,"MiddleMainstem",192,16.606
2005,"MiddleMainstem",193,16.32
2005,"MiddleMainstem",193,16.368
2005,"MiddleMainstem",193,16.272
2005,"MiddleMainstem",194,16.36
2005,"MiddleMainstem",194,16.487
2005,"MiddleMainstem",194,16.225
2005,"MiddleMainstem",195,16.31
2005,"MiddleMainstem",195,16.463
2005,"MiddleMainstem",195,16.153
2005,"MiddleMainstem",196,16.71
2005,"MiddleMainstem",196,16.915
2005,"MiddleMainstem",196,16.511
2005,"MiddleMainstem",197,16.63
2005,"MiddleMainstem",197,16.868
2005,"MiddleMainstem",197,16.392
2005,"MiddleMainstem",198,16.68
2005,"MiddleMainstem",198,16.939
2005,"MiddleMainstem",198,16.415
2005,"MiddleMainstem",199,16.18
2005,"MiddleMainstem",199,16.368
2005,"MiddleMainstem",199,15.986
2005,"MiddleMainstem",200,15.68
2005,"MiddleMainstem",200,15.843
2005,"MiddleMainstem",200,15.509
2005,"MiddleMainstem",201,15.89
2005,"MiddleMainstem",201,16.153
2005,"MiddleMainstem",201,15.629
2005,"MiddleMainstem",202,15.86
2005,"MiddleMainstem",202,16.129
2005,"MiddleMainstem",202,15.581
2005,"MiddleMainstem",203,16.01
2005,"MiddleMainstem",203,16.32
2005,"MiddleMainstem",203,15.7
2005,"MiddleMainstem",204,16.42
2005,"MiddleMainstem",204,16.773
2005,"MiddleMainstem",204,16.058
2005,"MiddleMainstem",205,16.76
2005,"MiddleMainstem",205,17.153
2005,"MiddleMainstem",205,16.368
2005,"MiddleMainstem",206,17.12
2005,"MiddleMainstem",206,17.558
2005,"MiddleMainstem",206,16.677
2005,"MiddleMainstem",207,17.36
2005,"MiddleMainstem",207,17.819
2005,"MiddleMainstem",207,16.892
2005,"MiddleMainstem",208,17.31
2005,"MiddleMainstem",208,17.772
2005,"MiddleMainstem",208,16.844
2005,"MiddleMainstem",209,17.63
2005,"MiddleMainstem",209,18.105
